,Unnamed: 0,Criminal_ID,Age,Height,Hair_Color,NID
23634,23634,23635,26,171,Black,6
23635,23635,23636,38,168,Brown,5
23636,23636,23637,41,170,Black,20
23637,23637,23638,49,184,Black,16
23638,23638,23639,50,182,Green,9
23639,23639,23640,36,175,Green,23
23640,23640,23641,24,168,Green,8
23641,23641,23642,31,170,Black,22
23642,23642,23643,36,180,Brown,16
23643,23643,23644,18,169,Brown,16
23644,23644,23645,47,172,Brown,23
23645,23645,23646,27,166,Brown,10
23646,23646,23647,36,166,Brown,21
23647,23647,23648,22,181,Black,15
23648,23648,23649,35,171,Black,17
23649,23649,23650,26,177,Green,5
23650,23650,23651,37,181,Brown,14
23651,23651,23652,51,187,Brown,19
23652,23652,23653,50,181,Brown,22
23653,23653,23654,21,168,Brown,19
23654,23654,23655,18,171,Brown,16
23655,23655,23656,25,172,Black,3
23656,23656,23657,52,187,Black,18
23657,23657,23658,25,177,Green,21
23658,23658,23659,54,180,Green,3
23659,23659,23660,50,181,Brown,12
23660,23660,23661,44,179,Brown,15
23661,23661,23662,37,172,Green,16
23662,23662,23663,29,167,Brown,18
23663,23663,23664,54,185,Black,15
23664,23664,23665,37,183,Black,13
23665,23665,23666,52,180,Black,7
23666,23666,23667,40,182,Green,4
23667,23667,23668,51,168,Black,18
23668,23668,23669,53,184,Green,3
23669,23669,23670,36,172,Green,13
23670,23670,23671,53,177,Black,15
23671,23671,23672,25,175,Black,7
23672,23672,23673,51,177,Black,4
23673,23673,23674,26,182,Black,22
23674,23674,23675,23,186,Brown,23
23675,23675,23676,30,186,Green,23
23676,23676,23677,19,169,Green,9
23677,23677,23678,53,183,Green,11
23678,23678,23679,36,177,Black,4
23679,23679,23680,38,171,Brown,14
23680,23680,23681,50,176,Green,15
23681,23681,23682,32,169,Brown,5
23682,23682,23683,37,171,Black,19
23683,23683,23684,53,182,Green,11
23684,23684,23685,43,178,Green,3
23685,23685,23686,37,167,Brown,4
23686,23686,23687,50,182,Brown,21
23687,23687,23688,30,176,Brown,19
23688,23688,23689,42,174,Green,20
23689,23689,23690,21,187,Green,7
23690,23690,23691,36,167,Green,8
23691,23691,23692,35,173,Black,22
23692,23692,23693,33,168,Green,9
23693,23693,23694,23,170,Black,4
23694,23694,23695,46,180,Black,21
23695,23695,23696,30,172,Brown,21
23696,23696,23697,46,174,Black,8
23697,23697,23698,33,187,Black,16
23698,23698,23699,23,183,Brown,12
23699,23699,23700,42,180,Green,16
23700,23700,23701,26,178,Brown,21
23701,23701,23702,44,181,Brown,10
23702,23702,23703,23,168,Black,14
23703,23703,23704,43,174,Brown,16
23704,23704,23705,48,178,Black,4
23705,23705,23706,26,187,Black,22
23706,23706,23707,48,187,Green,19
23707,23707,23708,25,187,Green,16
23708,23708,23709,19,175,Brown,9
23709,23709,23710,42,169,Green,11
23710,23710,23711,19,169,Black,22
23711,23711,23712,33,182,Black,8
23712,23712,23713,53,187,Black,16
23713,23713,23714,23,174,Black,20
23714,23714,23715,49,167,Brown,4
23715,23715,23716,44,175,Brown,11
23716,23716,23717,41,165,Brown,8
23717,23717,23718,24,181,Black,8
23718,23718,23719,42,187,Green,19
23719,23719,23720,28,182,Brown,19
23720,23720,23721,54,186,Brown,3
23721,23721,23722,31,174,Black,11
23722,23722,23723,37,186,Black,15
23723,23723,23724,39,176,Black,21
23724,23724,23725,39,174,Brown,20
23725,23725,23726,43,171,Green,17
23726,23726,23727,41,180,Black,7
23727,23727,23728,38,169,Green,11
23728,23728,23729,19,186,Black,13
23729,23729,23730,19,176,Brown,23
23730,23730,23731,39,167,Black,3
23731,23731,23732,47,172,Black,21
23732,23732,23733,23,170,Brown,16
23733,23733,23734,35,167,Black,10
23734,23734,23735,22,165,Black,8
23735,23735,23736,39,185,Black,6
23736,23736,23737,46,180,Green,19
23737,23737,23738,36,181,Black,17
23738,23738,23739,33,178,Brown,4
23739,23739,23740,31,184,Brown,23
23740,23740,23741,33,178,Green,22
23741,23741,23742,44,187,Brown,17
23742,23742,23743,32,175,Black,10
23743,23743,23744,24,177,Brown,20
23744,23744,23745,36,172,Black,17
23745,23745,23746,37,185,Brown,18
23746,23746,23747,41,170,Brown,14
23747,23747,23748,45,181,Brown,15
23748,23748,23749,35,179,Green,7
23749,23749,23750,45,170,Green,15
23750,23750,23751,21,180,Green,13
23751,23751,23752,44,179,Green,3
23752,23752,23753,23,186,Black,21
23753,23753,23754,24,182,Black,16
23754,23754,23755,20,181,Black,17
23755,23755,23756,54,181,Brown,20
23756,23756,23757,44,178,Green,15
23757,23757,23758,45,177,Green,6
23758,23758,23759,20,179,Black,18
23759,23759,23760,43,173,Black,23
23760,23760,23761,36,175,Black,20
23761,23761,23762,45,175,Black,17
23762,23762,23763,49,179,Green,7
23763,23763,23764,46,174,Green,20
23764,23764,23765,27,168,Black,19
23765,23765,23766,46,169,Black,20
23766,23766,23767,41,170,Green,4
23767,23767,23768,53,186,Green,19
23768,23768,23769,21,170,Black,17
23769,23769,23770,50,176,Black,16
23770,23770,23771,53,170,Brown,23
23771,23771,23772,48,167,Brown,6
23772,23772,23773,21,173,Green,21
23773,23773,23774,41,174,Brown,10
23774,23774,23775,50,170,Green,9
23775,23775,23776,37,180,Brown,5
23776,23776,23777,50,182,Brown,23
23777,23777,23778,53,187,Black,12
23778,23778,23779,40,177,Black,22
23779,23779,23780,21,186,Black,10
23780,23780,23781,39,167,Brown,20
23781,23781,23782,24,184,Green,13
23782,23782,23783,43,184,Brown,20
23783,23783,23784,47,175,Green,20
23784,23784,23785,44,166,Green,16
23785,23785,23786,54,165,Black,13
23786,23786,23787,39,170,Black,12
23787,23787,23788,29,182,Brown,17
23788,23788,23789,49,167,Green,17
23789,23789,23790,43,177,Green,5
23790,23790,23791,20,187,Brown,5
23791,23791,23792,37,178,Green,18
23792,23792,23793,48,167,Green,8
23793,23793,23794,50,185,Green,17
23794,23794,23795,43,167,Brown,5
23795,23795,23796,35,174,Brown,23
23796,23796,23797,27,184,Brown,16
23797,23797,23798,41,176,Green,23
23798,23798,23799,23,171,Black,11
23799,23799,23800,41,166,Green,3
23800,23800,23801,35,170,Green,18
23801,23801,23802,38,173,Brown,5
23802,23802,23803,48,177,Black,13
23803,23803,23804,31,166,Green,18
23804,23804,23805,24,167,Brown,13
23805,23805,23806,24,178,Green,19
23806,23806,23807,41,167,Green,19
23807,23807,23808,19,179,Green,17
23808,23808,23809,33,175,Green,8
23809,23809,23810,41,168,Green,23
23810,23810,23811,36,165,Green,13
23811,23811,23812,43,186,Black,8
23812,23812,23813,27,177,Black,10
23813,23813,23814,49,175,Brown,16
23814,23814,23815,31,167,Green,4
23815,23815,23816,20,176,Brown,13
23816,23816,23817,54,181,Black,23
23817,23817,23818,42,169,Black,17
23818,23818,23819,44,174,Brown,12
23819,23819,23820,35,165,Green,23
23820,23820,23821,38,184,Green,4
23821,23821,23822,21,182,Brown,4
23822,23822,23823,39,167,Green,21
23823,23823,23824,43,181,Brown,21
23824,23824,23825,27,177,Brown,8
23825,23825,23826,40,166,Green,9
23826,23826,23827,39,185,Brown,14
23827,23827,23828,21,185,Brown,9
23828,23828,23829,37,170,Black,17
23829,23829,23830,54,186,Brown,15
23830,23830,23831,45,175,Brown,17
23831,23831,23832,46,168,Black,13
23832,23832,23833,54,184,Brown,8
23833,23833,23834,52,180,Brown,6
23834,23834,23835,44,187,Brown,5
23835,23835,23836,51,166,Brown,13
23836,23836,23837,20,178,Brown,12
23837,23837,23838,47,174,Brown,19
23838,23838,23839,35,184,Green,12
23839,23839,23840,32,171,Green,10
23840,23840,23841,26,183,Brown,11
23841,23841,23842,27,168,Green,15
23842,23842,23843,24,173,Green,3
23843,23843,23844,31,169,Green,8
23844,23844,23845,28,168,Brown,13
23845,23845,23846,24,180,Brown,10
23846,23846,23847,24,177,Black,17
23847,23847,23848,46,182,Green,3
23848,23848,23849,40,187,Brown,23
23849,23849,23850,43,183,Black,21
23850,23850,23851,22,165,Brown,14
23851,23851,23852,28,177,Green,13
23852,23852,23853,45,168,Brown,21
23853,23853,23854,41,170,Black,12
23854,23854,23855,23,173,Brown,19
23855,23855,23856,49,173,Brown,15
23856,23856,23857,31,183,Black,9
23857,23857,23858,18,182,Green,23
23858,23858,23859,44,187,Black,15
23859,23859,23860,26,176,Black,10
23860,23860,23861,18,170,Black,16
23861,23861,23862,19,178,Black,11
23862,23862,23863,31,182,Black,18
23863,23863,23864,29,170,Black,17
23864,23864,23865,19,178,Green,17
23865,23865,23866,48,176,Black,5
23866,23866,23867,54,168,Black,21
23867,23867,23868,36,171,Green,19
23868,23868,23869,25,180,Brown,3
23869,23869,23870,33,176,Black,14
23870,23870,23871,38,165,Black,4
23871,23871,23872,51,177,Green,11
23872,23872,23873,44,171,Brown,23
23873,23873,23874,40,178,Black,4
23874,23874,23875,46,170,Green,15
23875,23875,23876,34,178,Green,4
23876,23876,23877,29,180,Green,18
23877,23877,23878,45,175,Brown,10
23878,23878,23879,48,166,Brown,20
23879,23879,23880,23,170,Black,6
23880,23880,23881,24,182,Brown,21
23881,23881,23882,39,166,Green,13
23882,23882,23883,40,173,Black,13
23883,23883,23884,44,177,Brown,6
23884,23884,23885,36,182,Green,23
23885,23885,23886,48,174,Brown,3
23886,23886,23887,23,166,Black,13
23887,23887,23888,34,183,Brown,3
23888,23888,23889,37,174,Green,13
23889,23889,23890,27,171,Green,5
23890,23890,23891,43,182,Green,19
23891,23891,23892,35,172,Brown,19
23892,23892,23893,46,181,Green,7
23893,23893,23894,41,182,Green,19
23894,23894,23895,44,186,Green,17
23895,23895,23896,21,183,Black,10
23896,23896,23897,53,176,Black,18
23897,23897,23898,18,174,Brown,4
23898,23898,23899,35,173,Green,14
23899,23899,23900,29,182,Green,15
23900,23900,23901,42,177,Black,7
23901,23901,23902,26,167,Black,13
23902,23902,23903,52,173,Green,5
23903,23903,23904,28,177,Green,23
23904,23904,23905,46,171,Black,21
23905,23905,23906,29,183,Black,23
23906,23906,23907,25,187,Black,3
23907,23907,23908,29,179,Green,23
23908,23908,23909,52,170,Brown,18
23909,23909,23910,42,183,Green,22
23910,23910,23911,40,185,Black,14
23911,23911,23912,37,187,Black,22
23912,23912,23913,22,180,Green,22
23913,23913,23914,52,179,Green,23
23914,23914,23915,30,186,Green,23
23915,23915,23916,36,165,Green,14
23916,23916,23917,48,167,Green,7
23917,23917,23918,54,165,Brown,9
23918,23918,23919,54,183,Brown,5
23919,23919,23920,23,187,Green,3
23920,23920,23921,27,181,Brown,17
23921,23921,23922,18,178,Black,23
23922,23922,23923,43,174,Black,3
23923,23923,23924,22,174,Brown,6
23924,23924,23925,25,169,Black,3
23925,23925,23926,29,182,Green,20
23926,23926,23927,40,180,Black,23
23927,23927,23928,23,174,Green,14
23928,23928,23929,31,176,Black,7
23929,23929,23930,31,179,Brown,12
23930,23930,23931,53,165,Green,5
23931,23931,23932,50,171,Brown,19
23932,23932,23933,43,170,Black,18
23933,23933,23934,54,181,Black,10
23934,23934,23935,24,180,Brown,5
23935,23935,23936,18,166,Brown,8
23936,23936,23937,19,180,Green,7
23937,23937,23938,25,185,Black,15
23938,23938,23939,35,170,Black,7
23939,23939,23940,34,186,Brown,18
23940,23940,23941,27,165,Black,20
23941,23941,23942,29,184,Brown,21
23942,23942,23943,34,170,Brown,15
23943,23943,23944,26,166,Brown,4
23944,23944,23945,44,169,Brown,21
23945,23945,23946,45,182,Black,15
23946,23946,23947,52,187,Green,23
23947,23947,23948,30,186,Green,12
23948,23948,23949,21,179,Black,11
23949,23949,23950,54,180,Black,23
23950,23950,23951,19,171,Green,15
23951,23951,23952,30,178,Green,3
23952,23952,23953,37,180,Brown,23
23953,23953,23954,35,176,Brown,14
23954,23954,23955,28,184,Black,7
23955,23955,23956,54,173,Brown,23
23956,23956,23957,20,168,Green,9
23957,23957,23958,39,183,Green,15
23958,23958,23959,22,172,Green,16
23959,23959,23960,30,171,Brown,21
23960,23960,23961,34,166,Black,13
23961,23961,23962,32,185,Green,23
23962,23962,23963,40,174,Brown,23
23963,23963,23964,53,185,Green,13
23964,23964,23965,29,169,Brown,20
23965,23965,23966,45,179,Black,13
23966,23966,23967,25,173,Green,16
23967,23967,23968,50,172,Green,5
23968,23968,23969,31,169,Brown,12
23969,23969,23970,32,172,Black,12
23970,23970,23971,53,166,Brown,8
23971,23971,23972,28,182,Green,14
23972,23972,23973,21,186,Black,18
23973,23973,23974,22,176,Black,5
23974,23974,23975,21,175,Brown,21
23975,23975,23976,36,179,Green,19
23976,23976,23977,42,166,Black,22
23977,23977,23978,52,180,Green,23
23978,23978,23979,23,165,Black,12
23979,23979,23980,25,173,Brown,19
23980,23980,23981,42,186,Black,4
23981,23981,23982,30,181,Brown,23
23982,23982,23983,26,170,Black,21
23983,23983,23984,22,177,Brown,18
23984,23984,23985,52,187,Brown,11
23985,23985,23986,34,180,Black,7
23986,23986,23987,32,169,Black,20
23987,23987,23988,30,177,Green,23
23988,23988,23989,24,182,Green,7
23989,23989,23990,23,168,Black,10
23990,23990,23991,53,167,Black,3
23991,23991,23992,49,175,Black,22
23992,23992,23993,24,171,Green,11
23993,23993,23994,38,170,Green,23
23994,23994,23995,47,173,Black,18
23995,23995,23996,38,174,Brown,5
23996,23996,23997,38,176,Green,5
23997,23997,23998,41,177,Green,23
23998,23998,23999,52,169,Brown,17
23999,23999,24000,41,177,Black,23
24000,24000,24001,47,173,Black,19
24001,24001,24002,38,174,Black,13
24002,24002,24003,49,170,Black,17
24003,24003,24004,34,183,Black,16
24004,24004,24005,25,167,Green,14
24005,24005,24006,24,179,Green,6
24006,24006,24007,28,173,Black,20
24007,24007,24008,18,185,Green,7
24008,24008,24009,25,178,Brown,14
24009,24009,24010,31,174,Brown,15
24010,24010,24011,52,170,Black,15
24011,24011,24012,25,171,Black,20
24012,24012,24013,32,186,Green,22
24013,24013,24014,29,173,Black,10
24014,24014,24015,45,176,Black,12
24015,24015,24016,38,166,Black,7
24016,24016,24017,51,170,Brown,17
24017,24017,24018,33,171,Black,17
24018,24018,24019,44,175,Black,13
24019,24019,24020,34,171,Green,18
24020,24020,24021,26,183,Green,23
24021,24021,24022,41,186,Green,23
24022,24022,24023,21,177,Green,4
24023,24023,24024,45,178,Green,23
24024,24024,24025,28,184,Brown,7
24025,24025,24026,18,177,Brown,10
24026,24026,24027,31,173,Black,4
24027,24027,24028,24,178,Green,11
24028,24028,24029,38,179,Green,11
24029,24029,24030,45,175,Black,4
24030,24030,24031,20,169,Black,13
24031,24031,24032,22,174,Black,9
24032,24032,24033,34,176,Brown,18
24033,24033,24034,38,177,Brown,10
24034,24034,24035,36,187,Green,9
24035,24035,24036,32,175,Black,9
24036,24036,24037,54,168,Black,7
24037,24037,24038,43,184,Black,9
24038,24038,24039,19,165,Green,19
24039,24039,24040,49,173,Green,18
24040,24040,24041,42,184,Green,17
24041,24041,24042,54,168,Black,21
24042,24042,24043,33,171,Brown,21
24043,24043,24044,39,177,Green,15
24044,24044,24045,48,174,Black,14
24045,24045,24046,52,184,Green,3
24046,24046,24047,34,182,Black,22
24047,24047,24048,32,169,Black,19
24048,24048,24049,22,185,Black,3
24049,24049,24050,42,178,Green,23
24050,24050,24051,54,171,Brown,19
24051,24051,24052,41,170,Brown,14
24052,24052,24053,20,177,Green,18
24053,24053,24054,41,175,Brown,19
24054,24054,24055,44,175,Brown,15
24055,24055,24056,44,168,Green,3
24056,24056,24057,48,178,Green,12
24057,24057,24058,27,181,Brown,5
24058,24058,24059,27,180,Green,15
24059,24059,24060,48,166,Black,11
24060,24060,24061,25,169,Brown,16
24061,24061,24062,50,177,Brown,15
24062,24062,24063,34,169,Black,16
24063,24063,24064,19,169,Brown,8
24064,24064,24065,54,169,Black,3
24065,24065,24066,26,169,Brown,18
24066,24066,24067,48,170,Green,20
24067,24067,24068,25,181,Brown,18
24068,24068,24069,27,174,Black,23
24069,24069,24070,22,176,Green,17
24070,24070,24071,52,165,Black,18
24071,24071,24072,19,173,Black,23
24072,24072,24073,45,176,Black,23
24073,24073,24074,43,185,Green,19
24074,24074,24075,18,165,Brown,12
24075,24075,24076,47,167,Green,23
24076,24076,24077,36,178,Black,18
24077,24077,24078,19,180,Green,13
24078,24078,24079,43,167,Brown,18
24079,24079,24080,53,183,Black,4
24080,24080,24081,44,179,Brown,21
24081,24081,24082,44,184,Green,23
24082,24082,24083,41,175,Black,3
24083,24083,24084,50,176,Black,23
24084,24084,24085,23,186,Black,15
24085,24085,24086,47,185,Green,3
24086,24086,24087,37,169,Brown,6
24087,24087,24088,33,166,Green,21
24088,24088,24089,49,178,Black,21
24089,24089,24090,40,170,Black,4
24090,24090,24091,24,173,Green,8
24091,24091,24092,24,173,Black,23
24092,24092,24093,22,185,Brown,19
24093,24093,24094,40,183,Green,12
24094,24094,24095,34,170,Brown,7
24095,24095,24096,22,187,Brown,18
24096,24096,24097,23,179,Black,8
24097,24097,24098,29,182,Green,13
24098,24098,24099,20,178,Green,5
24099,24099,24100,38,177,Black,5
24100,24100,24101,44,175,Brown,4
24101,24101,24102,53,179,Green,23
24102,24102,24103,52,177,Brown,12
24103,24103,24104,47,174,Green,18
24104,24104,24105,30,181,Brown,11
24105,24105,24106,48,187,Black,14
24106,24106,24107,26,177,Green,3
24107,24107,24108,53,182,Brown,16
24108,24108,24109,51,182,Black,23
24109,24109,24110,47,184,Brown,9
24110,24110,24111,52,168,Green,3
24111,24111,24112,40,187,Green,23
24112,24112,24113,33,182,Green,13
24113,24113,24114,37,175,Black,7
24114,24114,24115,33,181,Brown,21
24115,24115,24116,29,186,Black,23
24116,24116,24117,50,187,Green,6
24117,24117,24118,26,176,Brown,12
24118,24118,24119,32,167,Black,15
24119,24119,24120,30,174,Brown,3
24120,24120,24121,30,179,Green,6
24121,24121,24122,50,174,Brown,6
24122,24122,24123,41,174,Black,14
24123,24123,24124,21,175,Black,13
24124,24124,24125,42,184,Brown,23
24125,24125,24126,29,168,Green,9
24126,24126,24127,34,185,Green,18
24127,24127,24128,32,186,Black,21
24128,24128,24129,21,168,Black,7
24129,24129,24130,23,178,Green,23
24130,24130,24131,52,176,Green,7
24131,24131,24132,36,169,Green,11
24132,24132,24133,18,176,Brown,12
24133,24133,24134,20,182,Green,15
24134,24134,24135,37,173,Green,7
24135,24135,24136,42,172,Brown,5
24136,24136,24137,33,166,Brown,14
24137,24137,24138,47,177,Black,3
24138,24138,24139,49,177,Green,21
24139,24139,24140,50,166,Brown,23
24140,24140,24141,51,182,Brown,19
24141,24141,24142,49,173,Brown,6
24142,24142,24143,49,180,Green,4
24143,24143,24144,31,179,Green,12
24144,24144,24145,32,178,Green,14
24145,24145,24146,24,165,Green,22
24146,24146,24147,48,166,Black,17
24147,24147,24148,28,184,Green,12
24148,24148,24149,45,167,Black,12
24149,24149,24150,24,179,Green,21
24150,24150,24151,19,170,Green,23
24151,24151,24152,50,181,Black,21
24152,24152,24153,26,170,Black,14
24153,24153,24154,39,167,Brown,16
24154,24154,24155,49,167,Black,15
24155,24155,24156,19,175,Brown,9
24156,24156,24157,34,172,Brown,4
24157,24157,24158,30,175,Green,7
24158,24158,24159,38,177,Green,23
24159,24159,24160,43,174,Black,12
24160,24160,24161,45,165,Green,17
24161,24161,24162,44,174,Green,9
24162,24162,24163,19,176,Green,10
24163,24163,24164,35,185,Green,7
24164,24164,24165,44,172,Black,17
24165,24165,24166,47,173,Brown,4
24166,24166,24167,24,167,Black,22
24167,24167,24168,48,177,Green,23
24168,24168,24169,22,185,Brown,17
24169,24169,24170,30,168,Brown,7
24170,24170,24171,23,170,Brown,6
24171,24171,24172,40,174,Brown,8
24172,24172,24173,37,165,Green,23
24173,24173,24174,44,167,Black,12
24174,24174,24175,28,172,Black,11
24175,24175,24176,30,177,Green,21
24176,24176,24177,42,181,Brown,18
24177,24177,24178,45,184,Green,7
24178,24178,24179,18,183,Black,8
24179,24179,24180,19,179,Black,23
24180,24180,24181,40,167,Green,9
24181,24181,24182,40,175,Green,16
24182,24182,24183,39,184,Green,6
24183,24183,24184,26,174,Brown,23
24184,24184,24185,31,174,Green,21
24185,24185,24186,42,177,Green,23
24186,24186,24187,41,184,Green,5
24187,24187,24188,30,176,Green,5
24188,24188,24189,51,165,Brown,23
24189,24189,24190,46,184,Black,9
24190,24190,24191,35,186,Green,17
24191,24191,24192,33,180,Green,18
24192,24192,24193,34,171,Green,14
24193,24193,24194,40,173,Green,17
24194,24194,24195,25,178,Brown,17
24195,24195,24196,42,182,Green,5
24196,24196,24197,30,174,Green,14
24197,24197,24198,20,183,Green,11
24198,24198,24199,50,172,Green,6
24199,24199,24200,28,169,Brown,8
24200,24200,24201,27,172,Black,19
24201,24201,24202,41,186,Black,20
24202,24202,24203,18,165,Green,10
24203,24203,24204,48,187,Green,4
24204,24204,24205,27,166,Green,3
24205,24205,24206,37,167,Black,17
24206,24206,24207,20,182,Green,23
