,Crime_ID,Criminal_ID
44897,44897,10513
44898,44898,9591
44899,44899,22447
44900,44900,90
44901,44901,17231
44902,44902,1457
44903,44903,17178
44904,44904,23604
44906,44906,7175
44907,44907,4254
44908,44908,19606
44909,44909,19676
44910,44910,12994
44911,44911,17063
44912,44912,3136
44914,44914,4459
44919,44919,6758
44920,44920,14611
44921,44921,8606
44922,44922,15064
44923,44923,7655
44924,44924,3807
44925,44925,16538
44926,44926,16931
44927,44927,4498
44928,44928,5024
44930,44930,10208
44932,44932,15142
44934,44934,13212
44937,44937,4997
44938,44938,3270
44939,44939,22986
44942,44942,16820
44943,44943,18540
44944,44944,22020
44945,44945,20868
44946,44946,10877
44947,44947,20799
44948,44948,5239
44949,44949,10717
44950,44950,17197
44951,44951,14254
44952,44952,16955
44953,44953,17406
44954,44954,17914
44955,44955,10451
44956,44956,19408
44957,44957,14655
44958,44958,2939
44959,44959,17778
44960,44960,11905
44962,44962,24347
44963,44963,8737
44964,44964,3400
44966,44966,5143
44975,44975,18897
44976,44976,8107
44979,44979,7574
44980,44980,19980
44981,44981,6182
44982,44982,18428
44983,44983,9715
44984,44984,14016
44986,44986,15365
44987,44987,16264
44988,44988,21470
44990,44990,5682
44992,44992,17231
44994,44994,11237
44995,44995,18456
45001,45001,650
45002,45002,1635
45003,45003,1766
45004,45004,23734
45005,45005,12690
45007,45007,18395
45008,45008,17364
45010,45010,17453
45021,45021,19115
45023,45023,11754
45024,45024,14967
45025,45025,19850
45027,45027,9181
45028,45028,23643
45029,45029,3937
45030,45030,14818
45031,45031,14502
45032,45032,20945
45034,45034,9112
45035,45035,22204
45037,45037,24559
45038,45038,5089
45039,45039,17008
45040,45040,15536
45043,45043,11245
45044,45044,2615
45045,45045,8422
45048,45048,7170
45049,45049,4158
45051,45051,22506
45052,45052,10957
45053,45053,10942
45055,45055,15859
45057,45057,19690
45058,45058,15376
45059,45059,17936
45060,45060,17246
45061,45061,4216
45062,45062,4508
45063,45063,20741
45064,45064,13028
45065,45065,9989
45066,45066,3429
45070,45070,9465
45071,45071,19809
45072,45072,6973
45073,45073,9810
45074,45074,15954
45075,45075,14001
45076,45076,8167
45077,45077,23891
45079,45079,20784
45080,45080,17977
45083,45083,10573
45084,45084,7378
45085,45085,9743
45086,45086,6465
45087,45087,6386
45089,45089,21712
45090,45090,6250
45091,45091,9818
45092,45092,1027
45093,45093,1435
45094,45094,8321
45095,45095,21802
45096,45096,9818
45097,45097,19700
45098,45098,11440
45099,45099,8022
45101,45101,24369
45102,45102,23963
45103,45103,9277
45104,45104,11398
45105,45105,2954
45106,45106,3312
45107,45107,11888
45108,45108,9841
45115,45115,10818
45116,45116,4997
45117,45117,11805
45118,45118,19798
45119,45119,4088
45120,45120,3891
45121,45121,1874
45122,45122,17919
45123,45123,20428
45124,45124,6754
45126,45126,18472
45127,45127,9728
45129,45129,3763
45130,45130,18448
45131,45131,8211
45132,45132,7996
45134,45134,5431
45135,45135,12699
45136,45136,7458
45137,45137,10244
45138,45138,5552
45139,45139,22271
45140,45140,8419
45141,45141,15094
45142,45142,3967
45144,45144,24722
45145,45145,13318
45146,45146,585
45147,45147,8951
45150,45150,19253
45151,45151,23458
45153,45153,19623
45154,45154,21404
45155,45155,11169
45156,45156,3177
45157,45157,21512
45158,45158,15181
45159,45159,11018
45160,45160,5910
45161,45161,1718
45162,45162,9917
45163,45163,6542
45164,45164,19851
45168,45168,6649
45169,45169,15158
45170,45170,21153
45171,45171,10425
45173,45173,22079
45174,45174,843
45175,45175,22828
45176,45176,8313
45177,45177,12209
45178,45178,10856
45179,45179,4971
45180,45180,5170
45182,45182,15683
45184,45184,5918
45185,45185,3696
45186,45186,20953
45189,45189,22166
45191,45191,2294
45192,45192,18815
45193,45193,15064
45194,45194,2668
45195,45195,10626
45196,45196,23707
45197,45197,13786
45198,45198,6446
45199,45199,11320
45200,45200,18726
45201,45201,3218
45202,45202,13622
45203,45203,1752
45204,45204,5019
45205,45205,14691
45206,45206,6795
45207,45207,2443
45208,45208,22328
45209,45209,20106
45210,45210,23171
45211,45211,14404
45212,45212,3393
45213,45213,16543
45214,45214,7322
45216,45216,20595
45217,45217,20393
45218,45218,11520
45219,45219,23232
45220,45220,23678
45221,45221,12890
45222,45222,14078
45223,45223,8379
45224,45224,10758
45225,45225,17555
45226,45226,19922
45227,45227,16071
45228,45228,6883
45229,45229,14278
45230,45230,642
45231,45231,11922
45234,45234,456
45235,45235,17811
45237,45237,2088
45240,45240,879
45241,45241,14692
45244,45244,5386
45245,45245,7705
45246,45246,21917
45247,45247,5834
45249,45249,24920
45250,45250,1323
45251,45251,8141
45253,45253,15657
45255,45255,15136
45257,45257,6898
45258,45258,20722
45259,45259,11973
45260,45260,18401
45261,45261,13991
45262,45262,4263
45264,45264,21276
45265,45265,4202
45266,45266,13922
45267,45267,14164
45268,45268,23448
45269,45269,20509
45270,45270,14153
45271,45271,15313
45272,45272,8796
45273,45273,17531
45274,45274,22294
45275,45275,21429
45276,45276,23951
45277,45277,1517
45278,45278,4732
45279,45279,5506
45280,45280,10082
45281,45281,3513
45282,45282,17358
45283,45283,4385
45285,45285,3154
45286,45286,15096
45287,45287,10204
45288,45288,9629
45291,45291,19974
45293,45293,11194
45294,45294,9661
45297,45297,2841
45298,45298,19258
45299,45299,3693
45300,45300,12784
45301,45301,16477
45303,45303,7674
45304,45304,12494
45305,45305,9853
45306,45306,18952
45308,45308,8183
45309,45309,3653
45310,45310,6909
45311,45311,20359
45312,45312,22606
45313,45313,1918
45317,45317,23357
45318,45318,1241
45319,45319,9017
45320,45320,2565
45321,45321,14539
45324,45324,6607
45325,45325,18988
45326,45326,20235
45327,45327,22196
45328,45328,15818
45329,45329,13775
45330,45330,14905
45331,45331,9465
45332,45332,684
45333,45333,13705
45334,45334,23059
45336,45336,2579
45337,45337,16640
45339,45339,4571
45340,45340,12243
45341,45341,1619
45342,45342,16443
45349,45349,10251
45350,45350,4173
45352,45352,6086
45353,45353,15489
45355,45355,4413
45356,45356,816
45357,45357,21686
45358,45358,11421
45359,45359,10606
45360,45360,12512
45368,45368,19217
45369,45369,12010
45371,45371,10926
45372,45372,9916
45373,45373,23497
45374,45374,7293
45375,45375,20242
45376,45376,24476
45377,45377,6875
45378,45378,16720
45379,45379,13526
45383,45383,6298
45384,45384,22451
45385,45385,1831
45387,45387,23889
45388,45388,15669
45390,45390,12254
45391,45391,5610
45392,45392,6708
45393,45393,326
45394,45394,7270
45395,45395,18100
45396,45396,24268
45397,45397,24679
45398,45398,20215
45399,45399,9629
45400,45400,9827
45401,45401,6580
45402,45402,758
45403,45403,16016
45405,45405,10550
45406,45406,17909
45407,45407,12674
45408,45408,11092
45409,45409,24421
45413,45413,4924
45416,45416,1277
45417,45417,11968
45420,45420,22088
45421,45421,1802
45422,45422,5806
45423,45423,16498
45424,45424,23632
45425,45425,23085
45426,45426,12925
45427,45427,14818
45428,45428,3721
45429,45429,317
45430,45430,24998
45431,45431,14576
45432,45432,19300
45433,45433,7673
45434,45434,6525
45435,45435,1171
45436,45436,3736
45437,45437,1143
45438,45438,17882
45439,45439,3522
45440,45440,9310
45441,45441,5396
45442,45442,14578
45443,45443,1799
45444,45444,14492
45445,45445,18696
45446,45446,14911
45447,45447,19051
45448,45448,24046
45449,45449,13243
45450,45450,22170
45451,45451,6407
45452,45452,15784
45453,45453,8007
45454,45454,1543
45457,45457,15882
45458,45458,17249
45459,45459,2294
45460,45460,4815
45463,45463,19693
45464,45464,11518
45465,45465,10035
45466,45466,19925
45467,45467,12983
45468,45468,12333
45471,45471,14491
45472,45472,6605
45473,45473,21773
45474,45474,5849
45475,45475,13241
45476,45476,9703
45482,45482,2030
45483,45483,16771
45484,45484,18460
45485,45485,23769
45486,45486,12138
45487,45487,9784
45488,45488,5176
45489,45489,5958
45490,45490,4990
45491,45491,14635
45492,45492,24561
45493,45493,3583
45494,45494,7363
45495,45495,5094
45496,45496,11176
45497,45497,23406
45498,45498,3300
45499,45499,7999
45500,45500,450
45501,45501,12290
45502,45502,11524
45503,45503,7533
45504,45504,3395
45505,45505,5322
45506,45506,16640
45507,45507,23968
45508,45508,7495
45509,45509,9809
45510,45510,21772
45512,45512,18827
45513,45513,4704
45514,45514,2772
45515,45515,15851
45516,45516,10101
45517,45517,12192
45518,45518,2075
45519,45519,9991
45520,45520,4068
45521,45521,9849
45522,45522,24134
45523,45523,15859
45524,45524,22780
45525,45525,3015
45526,45526,8039
45527,45527,6420
45528,45528,21211
45529,45529,4663
45530,45530,10949
45531,45531,14999
45532,45532,1266
45533,45533,18532
45535,45535,23155
45536,45536,10119
45537,45537,6464
45538,45538,1478
45540,45540,3978
45541,45541,1305
45542,45542,20255
45543,45543,7457
45544,45544,18016
45545,45545,19915
45546,45546,17603
45547,45547,19608
45548,45548,13286
45549,45549,13465
45551,45551,1459
45552,45552,12277
45554,45554,11804
45555,45555,17657
45556,45556,5420
45557,45557,9810
45558,45558,14577
45559,45559,231
45560,45560,2039
45561,45561,4965
45562,45562,10471
45563,45563,16087
45564,45564,18450
45565,45565,1336
45566,45566,21746
45567,45567,15660
45568,45568,17038
45569,45569,3229
45570,45570,14467
45571,45571,7652
45572,45572,15074
45573,45573,4072
45574,45574,2011
45575,45575,18371
45576,45576,1166
45577,45577,24360
45581,45581,13705
45582,45582,1507
45583,45583,22933
45594,45594,19053
45595,45595,12346
45596,45596,22120
45597,45597,12788
45598,45598,20252
45599,45599,24156
45600,45600,24284
45601,45601,16526
45602,45602,18079
45603,45603,17051
45604,45604,21034
45605,45605,8483
45606,45606,11255
45607,45607,10729
45608,45608,15466
45609,45609,18067
45610,45610,23457
45611,45611,22787
45612,45612,6865
45613,45613,9461
45614,45614,4700
45615,45615,9934
45616,45616,14149
45617,45617,10432
45618,45618,12324
45619,45619,11757
45620,45620,16675
45621,45621,24805
45622,45622,13695
45623,45623,3380
45624,45624,17125
45625,45625,21035
45626,45626,4263
45627,45627,16575
45628,45628,3184
45629,45629,20201
45630,45630,9473
45632,45632,19780
45633,45633,11402
45634,45634,1516
45635,45635,23987
45636,45636,24514
45637,45637,19307
45638,45638,18595
45639,45639,1040
45640,45640,7709
45641,45641,9946
45642,45642,23342
45643,45643,12694
45644,45644,3830
45647,45647,16025
45650,45650,2053
45651,45651,1269
45652,45652,18002
45653,45653,4791
45654,45654,12600
45655,45655,21792
45656,45656,127
45657,45657,15637
45659,45659,9927
45660,45660,9977
45661,45661,22509
45662,45662,5883
45667,45667,5909
45668,45668,6505
45669,45669,23858
45670,45670,897
45671,45671,4985
45672,45672,3870
45673,45673,8519
45674,45674,2652
45675,45675,8980
45676,45676,19865
45677,45677,3756
45678,45678,7590
45679,45679,10474
45680,45680,1396
45681,45681,12307
45682,45682,14098
45683,45683,17901
45685,45685,1801
45686,45686,2313
45687,45687,18000
45688,45688,23538
45689,45689,16773
45690,45690,22798
45691,45691,16744
45692,45692,8275
45694,45694,14324
45695,45695,8776
45696,45696,5245
45697,45697,24408
45698,45698,4219
45699,45699,4157
45700,45700,5419
45701,45701,22056
45712,45712,11676
45713,45713,20463
45714,45714,18022
45715,45715,18040
45716,45716,8315
45717,45717,11058
45718,45718,16881
45719,45719,6992
45723,45723,15644
45724,45724,20081
45725,45725,20818
45726,45726,13627
45727,45727,1471
45728,45728,13518
45729,45729,21157
45732,45732,7793
45733,45733,20821
45734,45734,12413
45735,45735,11213
45736,45736,15163
45741,45741,5978
45742,45742,2201
45743,45743,1214
45748,45748,9847
45749,45749,19610
45750,45750,17027
45751,45751,5005
45752,45752,19084
45753,45753,541
45754,45754,23073
45755,45755,5315
45756,45756,7811
45757,45757,9000
45758,45758,20954
45759,45759,9757
45760,45760,5650
45761,45761,10587
45763,45763,4921
45764,45764,9135
45765,45765,14824
45766,45766,23649
45767,45767,5316
45772,45772,18878
45773,45773,24319
45774,45774,15536
45775,45775,21163
45776,45776,23390
45777,45777,20296
45778,45778,5695
45780,45780,22401
45781,45781,23785
45783,45783,18559
45784,45784,24016
45785,45785,17181
45786,45786,13419
45787,45787,11019
45788,45788,13544
45789,45789,23073
45790,45790,24551
45791,45791,17337
45792,45792,11905
45793,45793,14351
45794,45794,16167
45795,45795,5545
45796,45796,9461
45797,45797,16234
45798,45798,18281
45799,45799,3534
45800,45800,12847
45801,45801,11587
45802,45802,18416
45805,45805,3286
45806,45806,7934
45808,45808,11716
45809,45809,15174
45810,45810,12072
45811,45811,23812
45812,45812,6228
45813,45813,4902
45814,45814,20035
45815,45815,15582
45816,45816,1749
45817,45817,7275
45818,45818,23031
45819,45819,803
45820,45820,7985
45821,45821,10918
45823,45823,15187
45825,45825,586
45826,45826,6340
45827,45827,10280
45828,45828,15579
45829,45829,11407
45830,45830,160
45831,45831,17912
45832,45832,2312
45833,45833,10168
45834,45834,11183
45835,45835,9810
45836,45836,17086
45837,45837,2963
45838,45838,535
45839,45839,17886
45840,45840,14621
45841,45841,6095
45842,45842,13819
45843,45843,21527
45844,45844,19048
45845,45845,1179
45846,45846,4668
45847,45847,10895
45848,45848,14808
45849,45849,20851
45850,45850,12880
45851,45851,1138
45852,45852,4368
45853,45853,15229
45854,45854,20312
45855,45855,10213
45856,45856,14965
45857,45857,7664
45858,45858,24469
45859,45859,4204
45860,45860,21726
45861,45861,17048
45862,45862,14084
45863,45863,12515
45864,45864,13278
45865,45865,24465
45866,45866,12328
45867,45867,20896
45868,45868,4883
45869,45869,10453
45870,45870,2462
45871,45871,2627
45872,45872,12429
45873,45873,12778
45874,45874,12206
45875,45875,19163
45876,45876,10233
45878,45878,23126
45879,45879,20836
45880,45880,12540
45881,45881,8160
45884,45884,5613
45890,45890,2236
45893,45893,18036
45894,45894,8099
45895,45895,7877
45896,45896,4553
45897,45897,20265
45898,45898,17845
45899,45899,4832
45900,45900,21270
45901,45901,569
45902,45902,8607
45903,45903,13061
45904,45904,2207
45905,45905,13014
45906,45906,8986
45907,45907,21077
45908,45908,24313
45909,45909,11917
45910,45910,3674
45911,45911,14107
45912,45912,24756
45913,45913,8431
45914,45914,6637
45915,45915,17675
45916,45916,12180
45917,45917,10374
45918,45918,18048
45919,45919,6307
45921,45921,12682
45922,45922,24691
45923,45923,9139
45924,45924,8829
45925,45925,11440
45926,45926,10371
45927,45927,13095
45928,45928,23546
45929,45929,12804
45930,45930,7024
45950,45950,17286
45968,45968,10254
45969,45969,3171
45970,45970,14917
45971,45971,14417
45972,45972,19037
45986,45986,18780
45987,45987,14208
45988,45988,4300
45989,45989,1087
45990,45990,2531
45991,45991,9214
45992,45992,24486
45993,45993,5297
45994,45994,16898
45995,45995,14332
45996,45996,7011
45997,45997,17661
45998,45998,13427
45999,45999,22566
46002,46002,10716
46003,46003,23545
46004,46004,2353
46005,46005,15438
46006,46006,1378
46007,46007,18518
46008,46008,13500
46009,46009,23740
46010,46010,24809
46011,46011,1918
46012,46012,12047
46013,46013,14713
46014,46014,12135
46016,46016,22325
46017,46017,14762
46023,46023,24167
46032,46032,7782
46033,46033,12458
46036,46036,7547
46037,46037,6406
46038,46038,458
46039,46039,7779
46040,46040,2635
46041,46041,19379
46048,46048,15320
46049,46049,23531
46050,46050,6170
46051,46051,24064
46052,46052,9291
46053,46053,2092
46054,46054,19274
46055,46055,20526
46056,46056,11547
46057,46057,2188
46058,46058,5344
46059,46059,4115
46060,46060,6007
46061,46061,20765
46062,46062,2703
46063,46063,8222
46064,46064,9887
46065,46065,10402
46066,46066,2394
46067,46067,8419
46068,46068,384
46069,46069,23874
46070,46070,14776
46071,46071,2005
46072,46072,2955
46073,46073,11056
46074,46074,23509
46075,46075,9256
46076,46076,320
46077,46077,17578
46078,46078,12415
46079,46079,4007
46080,46080,7484
46081,46081,5486
46082,46082,10690
46083,46083,16268
46084,46084,18343
46085,46085,15388
46086,46086,16776
46087,46087,5281
46096,46096,14212
46107,46107,11616
46108,46108,15924
46109,46109,867
46110,46110,23513
46111,46111,11673
46112,46112,20792
46137,46137,3177
46139,46139,121
46140,46140,20472
46141,46141,14564
46142,46142,24117
46143,46143,24543
46144,46144,8448
46145,46145,21307
46146,46146,488
46147,46147,24850
46148,46148,5802
46149,46149,14391
46150,46150,4482
46151,46151,19530
46152,46152,2141
46154,46154,22858
46155,46155,13799
46156,46156,15218
46157,46157,21682
46158,46158,5599
46159,46159,183
46160,46160,18835
46161,46161,7317
46162,46162,23789
46163,46163,7396
46164,46164,4845
46165,46165,20797
46166,46166,9995
46167,46167,9244
46168,46168,5678
46169,46169,9399
46170,46170,12426
46171,46171,8436
46172,46172,8246
46173,46173,22919
46177,46177,20323
46207,46207,7965
46208,46208,22323
46209,46209,13613
46210,46210,210
46211,46211,9676
46212,46212,16621
46213,46213,15080
46214,46214,14487
46215,46215,7792
46216,46216,7826
46217,46217,14354
46226,46226,20334
46227,46227,15185
46228,46228,23615
46229,46229,14015
46230,46230,2503
46231,46231,24614
46232,46232,9214
46233,46233,16974
46234,46234,4923
46235,46235,24909
46236,46236,11374
46237,46237,17604
46238,46238,23977
46239,46239,2557
46240,46240,6845
46241,46241,9691
46242,46242,1068
46243,46243,13048
46244,46244,23771
46245,46245,15996
46246,46246,7148
46247,46247,17924
46255,46255,24734
46256,46256,4453
46267,46267,15080
46268,46268,4422
46273,46273,2211
46274,46274,1762
46275,46275,8091
46279,46279,14822
46280,46280,19005
46282,46282,14177
46283,46283,12938
46284,46284,22997
46285,46285,9829
46286,46286,2291
46287,46287,6380
46288,46288,4488
46289,46289,23230
46290,46290,12938
46292,46292,12221
46293,46293,6606
46294,46294,18751
46295,46295,3731
46296,46296,21660
46297,46297,11891
46298,46298,20624
46299,46299,18876
46300,46300,14879
46301,46301,24978
46302,46302,12531
46303,46303,9889
46304,46304,14796
46305,46305,24989
46306,46306,22122
46307,46307,8971
46308,46308,24677
46309,46309,15489
46310,46310,8803
46320,46320,2631
46321,46321,1990
46322,46322,6227
